country_code,country,year,value,indicator
JPN,Japan,2014,37.28,trade_gdp
JPN,Japan,2015,37.43,trade_gdp
JPN,Japan,2016,35.67,trade_gdp
JPN,Japan,2017,35.38,trade_gdp
JPN,Japan,2018,34.21,trade_gdp
JPN,Japan,2019,31.83,trade_gdp
JPN,Japan,2020,33.77,trade_gdp
JPN,Japan,2021,35.08,trade_gdp
JPN,Japan,2022,35.3,trade_gdp
JPN,Japan,2023,35.12,trade_gdp
JPN,Japan,2024,38.95,trade_gdp
DEU,Germany,2010,83.84,trade_gdp
DEU,Germany,2011,86.92,trade_gdp
DEU,Germany,2012,85.71,trade_gdp
DEU,Germany,2013,85.17,trade_gdp
DEU,Germany,2014,88.71,trade_gdp
DEU,Germany,2015,87.61,trade_gdp
DEU,Germany,2016,83.55,trade_gdp
DEU,Germany,2017,83.12,trade_gdp
DEU,Germany,2018,84.14,trade_gdp
DEU,Germany,2019,78.82,trade_gdp
DEU,Germany,2020,80.98,trade_gdp
DEU,Germany,2021,82.03,trade_gdp
DEU,Germany,2022,84.86,trade_gdp
DEU,Germany,2023,84.31,trade_gdp
DEU,Germany,2024,86.46,trade_gdp
BRA,Brazil,2010,25.84,trade_gdp
BRA,Brazil,2011,26.32,trade_gdp
BRA,Brazil,2012,24.68,trade_gdp
BRA,Brazil,2013,30.33,trade_gdp
BRA,Brazil,2014,27.59,trade_gdp
BRA,Brazil,2015,24.81,trade_gdp
BRA,Brazil,2016,26.06,trade_gdp
BRA,Brazil,2017,23.31,trade_gdp
BRA,Brazil,2018,22.83,trade_gdp
BRA,Brazil,2019,23.95,trade_gdp
BRA,Brazil,2020,24.56,trade_gdp
BRA,Brazil,2021,22.24,trade_gdp
BRA,Brazil,2022,25.04,trade_gdp
BRA,Brazil,2023,25.78,trade_gdp
BRA,Brazil,2024,30.39,trade_gdp
RUS,Russia,2010,49.41,trade_gdp
RUS,Russia,2011,47.84,trade_gdp
RUS,Russia,2012,49.32,trade_gdp
RUS,Russia,2013,51.67,trade_gdp
RUS,Russia,2014,51.54,trade_gdp
RUS,Russia,2015,51.06,trade_gdp
RUS,Russia,2016,49.41,trade_gdp
RUS,Russia,2017,45.2,trade_gdp
RUS,Russia,2018,46.22,trade_gdp
RUS,Russia,2019,47.35,trade_gdp
RUS,Russia,2020,44.56,trade_gdp
RUS,Russia,2021,44.98,trade_gdp
RUS,Russia,2022,48.3,trade_gdp
RUS,Russia,2023,49.98,trade_gdp
RUS,Russia,2024,50.49,trade_gdp
ZAF,South Africa,2010,59.67,trade_gdp
ZAF,South Africa,2011,56.68,trade_gdp
ZAF,South Africa,2012,60.28,trade_gdp
ZAF,South Africa,2013,58.26,trade_gdp
ZAF,South Africa,2014,60.73,trade_gdp
ZAF,South Africa,2015,58.07,trade_gdp
ZAF,South Africa,2016,57.4,trade_gdp
ZAF,South Africa,2017,57.5,trade_gdp
ZAF,South Africa,2018,55.02,trade_gdp
ZAF,South Africa,2019,54.96,trade_gdp
ZAF,South Africa,2020,55.11,trade_gdp
ZAF,South Africa,2021,60.41,trade_gdp
ZAF,South Africa,2022,57.38,trade_gdp
ZAF,South Africa,2023,57.01,trade_gdp
ZAF,South Africa,2024,58.27,trade_gdp
AUS,Australia,2010,41.13,trade_gdp
AUS,Australia,2011,44.95,trade_gdp
AUS,Australia,2012,46.76,trade_gdp
AUS,Australia,2013,42.71,trade_gdp
AUS,Australia,2014,45.04,trade_gdp
AUS,Australia,2015,43.99,trade_gdp
AUS,Australia,2016,41.56,trade_gdp
AUS,Australia,2017,41.79,trade_gdp
AUS,Australia,2018,40.24,trade_gdp
AUS,Australia,2019,39.7,trade_gdp
AUS,Australia,2020,39.47,trade_gdp
AUS,Australia,2021,40.67,trade_gdp
AUS,Australia,2022,42.0,trade_gdp
AUS,Australia,2023,41.9,trade_gdp
AUS,Australia,2024,44.3,trade_gdp
