country_code,country,year,value,indicator
JPN,Japan,2010,0.05,gdp_growth
JPN,Japan,2011,0.58,gdp_growth
JPN,Japan,2012,3.36,gdp_growth
JPN,Japan,2013,4.94,gdp_growth
JPN,Japan,2014,5.34,gdp_growth
JPN,Japan,2015,3.97,gdp_growth
JPN,Japan,2016,0.28,gdp_growth
JPN,Japan,2017,1.4,gdp_growth
JPN,Japan,2018,1.89,gdp_growth
JPN,Japan,2019,-1.72,gdp_growth
JPN,Japan,2020,-17.1,gdp_growth
JPN,Japan,2021,1.11,gdp_growth
JPN,Japan,2022,-0.17,gdp_growth
JPN,Japan,2023,3.0,gdp_growth
JPN,Japan,2024,1.92,gdp_growth
DEU,Germany,2010,0.13,gdp_growth
DEU,Germany,2011,2.15,gdp_growth
DEU,Germany,2012,4.77,gdp_growth
DEU,Germany,2013,4.33,gdp_growth
DEU,Germany,2014,3.06,gdp_growth
DEU,Germany,2015,-0.57,gdp_growth
DEU,Germany,2016,1.15,gdp_growth
DEU,Germany,2017,2.47,gdp_growth
DEU,Germany,2018,-1.74,gdp_growth
DEU,Germany,2019,-0.35,gdp_growth
DEU,Germany,2020,-15.53,gdp_growth
DEU,Germany,2021,-0.39,gdp_growth
DEU,Germany,2022,1.14,gdp_growth
DEU,Germany,2023,2.2,gdp_growth
DEU,Germany,2024,3.92,gdp_growth
BRA,Brazil,2010,2.03,gdp_growth
BRA,Brazil,2011,4.19,gdp_growth
BRA,Brazil,2012,6.11,gdp_growth
BRA,Brazil,2013,4.83,gdp_growth
BRA,Brazil,2014,3.32,gdp_growth
BRA,Brazil,2015,5.83,gdp_growth
BRA,Brazil,2016,2.17,gdp_growth
BRA,Brazil,2017,2.17,gdp_growth
BRA,Brazil,2018,1.04,gdp_growth
BRA,Brazil,2019,2.73,gdp_growth
BRA,Brazil,2020,-16.41,gdp_growth
BRA,Brazil,2021,2.02,gdp_growth
BRA,Brazil,2022,2.03,gdp_growth
BRA,Brazil,2023,2.31,gdp_growth
BRA,Brazil,2024,0.96,gdp_growth
RUS,Russia,2010,0.55,gdp_growth
RUS,Russia,2011,-1.14,gdp_growth
RUS,Russia,2012,2.4,gdp_growth
RUS,Russia,2013,3.76,gdp_growth
RUS,Russia,2014,2.48,gdp_growth
RUS,Russia,2015,1.57,gdp_growth
RUS,Russia,2016,2.13,gdp_growth
RUS,Russia,2017,1.7,gdp_growth
RUS,Russia,2018,-1.42,gdp_growth
RUS,Russia,2019,2.03,gdp_growth
RUS,Russia,2020,-14.63,gdp_growth
RUS,Russia,2021,2.84,gdp_growth
RUS,Russia,2022,0.32,gdp_growth
RUS,Russia,2023,1.79,gdp_growth
RUS,Russia,2024,3.71,gdp_growth
ZAF,South Africa,2010,1.72,gdp_growth
ZAF,South Africa,2011,2.82,gdp_growth
ZAF,South Africa,2012,5.84,gdp_growth
ZAF,South Africa,2013,5.54,gdp_growth
ZAF,South Africa,2014,1.84,gdp_growth
ZAF,South Africa,2015,5.88,gdp_growth
ZAF,South Africa,2016,2.22,gdp_growth
ZAF,South Africa,2017,1.73,gdp_growth
ZAF,South Africa,2018,-0.98,gdp_growth
ZAF,South Africa,2019,-1.7,gdp_growth
ZAF,South Africa,2020,-13.31,gdp_growth
ZAF,South Africa,2021,-0.05,gdp_growth
ZAF,South Africa,2022,0.41,gdp_growth
ZAF,South Africa,2023,3.91,gdp_growth
ZAF,South Africa,2024,5.4,gdp_growth
AUS,Australia,2010,2.87,gdp_growth
AUS,Australia,2011,5.62,gdp_growth
AUS,Australia,2012,5.46,gdp_growth
AUS,Australia,2013,4.57,gdp_growth
AUS,Australia,2014,1.08,gdp_growth
AUS,Australia,2015,1.61,gdp_growth
AUS,Australia,2016,2.39,gdp_growth
AUS,Australia,2017,1.84,gdp_growth
AUS,Australia,2018,1.32,gdp_growth
AUS,Australia,2019,1.59,gdp_growth
AUS,Australia,2020,-14.7,gdp_growth
AUS,Australia,2021,0.72,gdp_growth
AUS,Australia,2022,4.76,gdp_growth
AUS,Australia,2023,1.54,gdp_growth
AUS,Australia,2024,3.95,gdp_growth
