country_code,country,year,value,indicator
GBR,United Kingdom,2013,31.7096871437064,NE.IMP.GNFS.ZS
GBR,United Kingdom,2012,31.6074143016779,NE.IMP.GNFS.ZS
GBR,United Kingdom,2011,32.1778069157158,NE.IMP.GNFS.ZS
GBR,United Kingdom,2010,30.4160322973505,NE.IMP.GNFS.ZS
JPN,Japan,2023,23.2992883238654,NE.IMP.GNFS.ZS
JPN,Japan,2022,25.2665627129772,NE.IMP.GNFS.ZS
JPN,Japan,2021,18.629254289208,NE.IMP.GNFS.ZS
JPN,Japan,2020,15.8020257724508,NE.IMP.GNFS.ZS
JPN,Japan,2019,17.7528916808924,NE.IMP.GNFS.ZS
JPN,Japan,2018,18.2949862035848,NE.IMP.GNFS.ZS
JPN,Japan,2017,16.831774467385,NE.IMP.GNFS.ZS
JPN,Japan,2016,15.2522776095286,NE.IMP.GNFS.ZS
JPN,Japan,2015,17.990648516827,NE.IMP.GNFS.ZS
JPN,Japan,2014,20.0127792201784,NE.IMP.GNFS.ZS
JPN,Japan,2013,18.1946119190738,NE.IMP.GNFS.ZS
JPN,Japan,2012,16.0561363041928,NE.IMP.GNFS.ZS
JPN,Japan,2011,15.4204984672798,NE.IMP.GNFS.ZS
JPN,Japan,2010,13.5799692441961,NE.IMP.GNFS.ZS
DEU,Germany,2024,38.2444033577531,NE.IMP.GNFS.ZS
DEU,Germany,2023,39.3967578932279,NE.IMP.GNFS.ZS
DEU,Germany,2022,43.2836096462941,NE.IMP.GNFS.ZS
DEU,Germany,2021,37.4990343972191,NE.IMP.GNFS.ZS
DEU,Germany,2020,33.824073376198,NE.IMP.GNFS.ZS
DEU,Germany,2019,36.747442628887,NE.IMP.GNFS.ZS
DEU,Germany,2018,36.6202679583694,NE.IMP.GNFS.ZS
DEU,Germany,2017,35.24065551723,NE.IMP.GNFS.ZS
DEU,Germany,2016,34.3607698108013,NE.IMP.GNFS.ZS
DEU,Germany,2015,35.1869136162559,NE.IMP.GNFS.ZS
DEU,Germany,2014,35.1464405712237,NE.IMP.GNFS.ZS
DEU,Germany,2013,35.8957269607433,NE.IMP.GNFS.ZS
DEU,Germany,2012,36.6316714160221,NE.IMP.GNFS.ZS
DEU,Germany,2011,36.777324487501,NE.IMP.GNFS.ZS
DEU,Germany,2010,34.3793720327515,NE.IMP.GNFS.ZS
